Airline;Day_of_Journey ;Month_of_Journey ;Year_of_Journey ;Dep_Time;Arrival_Time;Arrival_Day;Arrival_Month;Duration;Total_Stops;Price;ID_Voo;fk_ID_Rota
Jet Airways;21;5;2019;09:35;22:05;21;5;12h 30m;1;13067;5638;55
Vistara;1;4;2019;20:20;23:25;2;4;27h 5m;1;7927;5639;55
Jet Airways;1;5;2019;17:00;19:10;2;5;26h 10m;1;9314;5640;55
Vistara;9;6;2019;07:10;10:45;10;6;27h 35m;1;9397;5641;55
Jet Airways;6;6;2019;09:35;14:25;7;6;28h 50m;1;10539;5642;55
Vistara;6;6;2019;17:00;09:05;7;6;16h 5m;1;8452;5643;55
Jet Airways;18;5;2019;20:25;14:25;19;5;18h;1;13067;5644;55
Vistara;12;5;2019;07:10;18:50;12;5;11h 40m;1;8820;5645;55
Jet Airways;9;6;2019;17:00;23:35;9;6;6h 35m;1;14676;5646;55
Jet Airways;12;5;2019;09:35;10:55;13;5;25h 20m;1;14151;5647;55
Jet Airways;1;5;2019;20:25;19:10;2;5;22h 45m;1;11467;5648;55
Jet Airways;9;6;2019;20:25;09:45;10;6;13h 20m;1;13469;5649;55
Jet Airways;9;6;2019;17:00;18:00;10;6;25h;1;14151;5650;55
Vistara;9;6;2019;17:00;18:50;10;6;25h 50m;1;9135;5651;55
Jet Airways;6;5;2019;17:00;23:35;6;5;6h 35m;1;12121;5652;55
Jet Airways;1;5;2019;09:35;19:10;1;5;9h 35m;1;11467;5653;55
Jet Airways;9;5;2019;17:00;10:55;10;5;17h 55m;1;8066;5654;55
Jet Airways;6;6;2019;09:35;21:05;6;6;11h 30m;1;14151;5655;55
Jet Airways;18;5;2019;09:35;21:05;18;5;11h 30m;1;14151;5656;55
Air Asia;15;5;2019;07:35;19:25;15;5;11h 50m;1;5192;5657;55
Jet Airways;9;6;2019;09:35;14:25;10;6;28h 50m;1;14151;5658;55
Vistara;18;5;2019;20:20;18:50;19;5;22h 30m;1;9555;5659;55
Vistara;15;5;2019;07:10;10:45;16;5;27h 35m;1;8452;5660;55
Vistara;6;6;2019;07:10;10:45;7;6;27h 35m;1;9187;5661;55
Vistara;21;5;2019;20:20;10:45;22;5;14h 25m;1;9187;5662;55
Jet Airways;15;5;2019;17:00;21:05;16;5;28h 5m;1;14151;5663;55
Jet Airways;1;5;2019;09:35;18:00;1;5;8h 25m;1;10703;5664;55
Jet Airways;1;4;2019;09:35;21:05;1;4;11h 30m;1;10953;5665;55
Jet Airways;6;6;2019;20:25;09:45;7;6;13h 20m;1;10539;5666;55
Jet Airways;12;6;2019;09:35;23:35;12;6;14h;1;12692;5667;55
Jet Airways;18;5;2019;17:00;09:45;19;5;16h 45m;1;14151;5668;55
Jet Airways;15;5;2019;20:25;23:35;16;5;27h 10m;1;14151;5669;55
Vistara;9;6;2019;17:00;23:25;9;6;6h 25m;1;9870;5670;55
Air India;9;5;2019;20:30;08:55;10;5;12h 25m;1;10203;5671;55
Air Asia;24;5;2019;07:35;23:30;24;5;15h 55m;1;5192;5672;55
Jet Airways;6;6;2019;09:35;18:00;6;6;8h 25m;1;12692;5673;55
Air India;24;3;2019;07:00;08:55;25;3;25h 55m;1;12173;5674;55
Vistara;15;5;2019;07:10;20:20;15;5;13h 10m;1;8610;5675;55
Vistara;12;6;2019;17:00;10:45;13;6;17h 45m;1;8452;5676;55
Jet Airways;6;5;2019;20:25;18:00;7;5;21h 35m;1;11467;5677;55
Vistara;12;6;2019;17:00;09:05;13;6;16h 5m;1;7927;5678;55
Air India;1;5;2019;07:00;16:15;1;5;9h 15m;1;10203;5679;55
Vistara;9;5;2019;07:10;20:20;9;5;13h 10m;1;8610;5680;55
Jet Airways;18;5;2019;17:00;23:35;18;5;6h 35m;1;14151;5681;55
Vistara;12;6;2019;07:10;22:40;12;6;15h 30m;1;8452;5682;55
Vistara;6;5;2019;17:00;10:45;7;5;17h 45m;1;8662;5683;55
Jet Airways;6;5;2019;09:35;23:35;6;5;14h;1;12121;5684;55
Jet Airways;1;4;2019;20:25;10:55;2;4;14h 30m;1;11467;5685;55
Jet Airways;12;5;2019;17:00;22:05;13;5;29h 5m;1;13067;5686;55
Jet Airways;1;5;2019;20:25;21:05;2;5;24h 40m;1;12121;5687;55
Air India;1;5;2019;10:00;16:15;1;5;6h 15m;1;10203;5688;55
Jet Airways;12;6;2019;09:35;19:10;12;6;9h 35m;1;12692;5689;55
Vistara;24;3;2019;20:20;20:25;25;3;24h 5m;1;11105;5690;55
Air India;1;4;2019;20:30;23:15;2;4;26h 45m;1;7211;5691;55
Jet Airways;6;6;2019;09:35;10:55;7;6;25h 20m;1;10539;5692;55
Air India;9;5;2019;10:00;20:25;9;5;10h 25m;1;10203;5693;55
Air Asia;12;6;2019;07:35;19:25;12;6;11h 50m;1;5192;5694;55
Jet Airways;15;5;2019;09:35;22:05;15;5;12h 30m;1;12121;5695;55
Jet Airways;21;5;2019;09:35;14:25;22;5;28h 50m;1;11467;5696;55
Vistara;15;5;2019;17:00;23:25;15;5;6h 25m;1;9345;5697;55
Jet Airways;12;5;2019;20:25;23:35;13;5;27h 10m;1;8066;5698;55
Jet Airways;18;5;2019;17:00;14:25;19;5;21h 25m;1;13067;5699;55
Air India;1;4;2019;17:30;08:55;2;4;15h 25m;1;7893;5700;55
Jet Airways;1;5;2019;09:35;21:05;1;5;11h 30m;1;12384;5701;55
Jet Airways;12;6;2019;20:25;18:00;13;6;21h 35m;1;12692;5702;55
Jet Airways;6;5;2019;09:35;18:00;6;5;8h 25m;1;13067;5703;55
Vistara;9;5;2019;17:00;09:05;10;5;16h 5m;1;9187;5704;55
Jet Airways;6;6;2019;09:35;22:05;6;6;12h 30m;1;14151;5705;55
Jet Airways;6;5;2019;17:00;10:55;7;5;17h 55m;1;13067;5706;55
Air India;1;4;2019;10:00;23:15;1;4;13h 15m;1;7893;5707;55
Air India;15;5;2019;07:00;16:15;15;5;9h 15m;1;11936;5708;55
Vistara;21;5;2019;07:10;22:40;21;5;15h 30m;1;8452;5709;55
Jet Airways;9;5;2019;20:25;14:25;10;5;18h;1;9314;5710;55
Jet Airways;12;5;2019;17:00;10:55;13;5;17h 55m;1;14151;5711;55
Jet Airways;1;5;2019;17:00;23:35;1;5;6h 35m;1;12384;5712;55
Vistara;9;6;2019;20:20;10:45;10;6;14h 25m;1;9397;5713;55
Jet Airways;1;4;2019;09:35;21:05;1;4;11h 30m;1;8066;5714;55
Vistara;24;5;2019;17:00;23:25;24;5;6h 25m;1;9870;5715;55
Jet Airways;9;5;2019;20:25;10:55;10;5;14h 30m;1;8066;5716;55
Jet Airways;6;5;2019;20:25;23:35;7;5;27h 10m;1;10953;5717;55
Jet Airways;9;5;2019;17:00;23:35;9;5;6h 35m;1;10624;5718;55
Jet Airways;9;6;2019;09:35;10:55;10;6;25h 20m;1;14151;5719;55
Jet Airways;12;5;2019;09:35;18:00;12;5;8h 25m;1;14151;5720;55
Vistara;24;5;2019;17:00;09:05;25;5;16h 5m;1;10027;5721;55
Jet Airways;1;5;2019;17:00;14:25;2;5;21h 25m;1;11467;5722;55
Vistara;9;6;2019;20:20;20:20;10;6;24h;1;8085;5723;55
Air India;6;5;2019;17:30;08:55;7;5;15h 25m;1;10203;5724;55
Vistara;6;5;2019;07:10;09:05;7;5;25h 55m;1;8137;5725;55
Air India;12;6;2019;17:30;20:25;13;6;26h 55m;1;10203;5726;55
Jet Airways;9;6;2019;17:00;21:05;10;6;28h 5m;1;12692;5727;55
Vistara;24;3;2019;07:10;22:55;24;3;15h 45m;1;12732;5728;55
Jet Airways;9;5;2019;09:35;21:05;9;5;11h 30m;1;13067;5729;55
Jet Airways;21;5;2019;20:25;14:25;22;5;18h;1;11467;5730;55
Vistara;1;4;2019;07:10;23:25;1;4;16h 15m;1;7927;5731;55
Vistara;21;5;2019;17:00;10:45;22;5;17h 45m;1;9187;5732;55
Jet Airways;15;5;2019;09:35;21:05;15;5;11h 30m;1;12121;5733;55
Air Asia;1;4;2019;07:35;19:25;1;4;11h 50m;1;5192;5734;55
Vistara;9;5;2019;07:10;09:05;10;5;25h 55m;1;9187;5735;55
Vistara;18;5;2019;07:10;23:25;18;5;16h 15m;1;9345;5736;55
Vistara;24;3;2019;17:00;20:25;25;3;27h 25m;1;12102;5737;55
Air Asia;12;5;2019;07:35;23:30;12;5;15h 55m;1;5320;5738;55
Vistara;21;5;2019;20:20;23:25;22;5;27h 5m;1;9345;5739;55
Jet Airways;6;5;2019;20:25;10:55;7;5;14h 30m;1;13067;5740;55
Vistara;1;4;2019;17:00;09:05;2;4;16h 5m;1;8662;5741;55
Jet Airways;6;6;2019;20:25;23:35;7;6;27h 10m;1;14151;5742;55
Jet Airways;15;5;2019;09:35;19:10;15;5;9h 35m;1;13067;5743;55
Jet Airways;9;6;2019;17:00;21:05;10;6;28h 5m;1;10539;5744;55
Jet Airways;24;5;2019;17:00;22:05;25;5;29h 5m;1;13067;5745;55
Air India;6;5;2019;20:30;20:25;7;5;23h 55m;1;10203;5746;55
Jet Airways;9;6;2019;20:25;18:00;10;6;21h 35m;1;13401;5747;55
Vistara;1;5;2019;17:00;20:20;2;5;27h 20m;1;8610;5748;55
Jet Airways;15;5;2019;09:35;22:05;15;5;12h 30m;1;10703;5749;55
Air India;24;5;2019;17:30;20:25;25;5;26h 55m;1;10623;5750;55
Jet Airways;15;5;2019;17:00;14:25;16;5;21h 25m;1;11467;5751;55
Vistara;12;6;2019;17:00;20:20;13;6;27h 20m;1;8085;5752;55
Jet Airways;9;6;2019;17:00;19:10;10;6;26h 10m;1;10539;5753;55
Jet Airways;9;5;2019;20:25;14:25;10;5;18h;1;11467;5754;55
Jet Airways;21;5;2019;20:25;09:45;22;5;13h 20m;1;12384;5755;55
Vistara;12;6;2019;07:10;09:05;13;6;25h 55m;1;7927;5756;55
Jet Airways;6;6;2019;17:00;09:45;7;6;16h 45m;1;12692;5757;55
Vistara;1;4;2019;07:10;20:20;1;4;13h 10m;1;8452;5758;55
Air India;24;3;2019;20:30;16:15;25;3;19h 45m;1;12173;5759;55
Jet Airways;18;5;2019;20:25;21:05;19;5;24h 40m;1;14151;5760;55
Jet Airways;1;5;2019;20:25;14:25;2;5;18h;1;11467;5761;55
Jet Airways;6;6;2019;17:00;23:35;6;6;6h 35m;1;14151;5762;55
Jet Airways;9;5;2019;09:35;10:55;10;5;25h 20m;1;8066;5763;55
Jet Airways;15;5;2019;20:25;14:25;16;5;18h;1;11467;5764;55
Jet Airways;1;4;2019;20:25;15:05;2;4;18h 40m;1;11467;5765;55
Jet Airways;6;6;2019;20:25;18:00;7;6;21h 35m;1;12692;5766;55
Vistara;1;4;2019;17:00;23:25;1;4;6h 25m;1;8610;5767;55
Jet Airways;6;6;2019;17:00;09:45;7;6;16h 45m;1;10539;5768;55
Jet Airways;1;4;2019;09:35;18:00;1;4;8h 25m;1;11467;5769;55
Jet Airways;15;5;2019;20:25;14:25;16;5;18h;1;9314;5770;55
Jet Airways;21;5;2019;17:00;10:55;22;5;17h 55m;1;14151;5771;55
Jet Airways;24;5;2019;17:00;14:25;25;5;21h 25m;1;12121;5772;55
Vistara;18;5;2019;17:00;18:50;19;5;25h 50m;1;9555;5773;55
Air India;18;5;2019;17:30;20:25;19;5;26h 55m;1;10623;5774;55
Jet Airways;9;6;2019;20:25;22:05;10;6;25h 40m;1;12692;5775;55
Jet Airways;1;5;2019;09:35;19:10;1;5;9h 35m;1;9314;5776;55
Jet Airways;12;6;2019;09:35;21:05;12;6;11h 30m;1;10539;5777;55
Vistara;24;3;2019;07:10;10:50;25;3;27h 40m;1;11262;5778;55
Vistara;12;5;2019;17:00;10:45;13;5;17h 45m;1;9922;5779;55
Jet Airways;12;6;2019;20:25;09:45;13;6;13h 20m;1;12692;5780;55
Jet Airways;6;5;2019;20:25;15:05;7;5;18h 40m;1;13067;5781;55
Jet Airways;6;5;2019;17:00;18:00;7;5;25h;1;11467;5782;55
Air India;9;5;2019;10:00;23:15;9;5;13h 15m;1;10203;5783;55
Jet Airways;9;5;2019;09:35;22:05;9;5;12h 30m;1;14151;5784;55
Air Asia;15;4;2019;07:35;19:25;15;4;11h 50m;1;5192;5785;55
Air India;12;5;2019;10:00;23:15;12;5;13h 15m;1;10203;5786;55
Jet Airways;12;6;2019;17:00;14:25;13;6;21h 25m;1;12692;5787;55
Vistara;12;6;2019;20:20;20:20;13;6;24h;1;8085;5788;55
Jet Airways;9;5;2019;20:25;21:05;10;5;24h 40m;1;13067;5789;55
Vistara;24;5;2019;20:20;22:40;25;5;26h 20m;1;8452;5790;55
Jet Airways;1;5;2019;17:00;14:25;2;5;21h 25m;1;9314;5791;55
Vistara;15;5;2019;17:00;18:50;16;5;25h 50m;1;9345;5792;55
Vistara;24;5;2019;20:20;23:25;25;5;27h 5m;1;9345;5793;55
Jet Airways;6;5;2019;20:25;22:05;7;5;25h 40m;1;9314;5794;55
Jet Airways;1;5;2019;17:00;19:10;2;5;26h 10m;1;11467;5795;55
Air Asia;12;5;2019;22:40;10:40;13;5;12h;1;5192;5796;55
Vistara;18;5;2019;17:00;20:20;19;5;27h 20m;1;9555;5797;55
Jet Airways;9;6;2019;17:00;09:45;10;6;16h 45m;1;14151;5798;55
Air India;18;5;2019;07:00;20:25;18;5;13h 25m;1;11306;5799;55
Air Asia;1;5;2019;22:40;10:40;2;5;12h;1;5192;5800;55
Jet Airways;1;5;2019;17:00;21:05;2;5;28h 5m;1;12121;5801;55
Air India;15;5;2019;20:30;20:25;16;5;23h 55m;1;10203;5802;55
Jet Airways;6;5;2019;09:35;21:05;6;5;11h 30m;1;12121;5803;55
Jet Airways;6;5;2019;20:25;22:05;7;5;25h 40m;1;11467;5804;55
Vistara;1;4;2019;20:20;22:55;2;4;26h 35m;1;7770;5805;55
Vistara;9;5;2019;20:20;09:05;10;5;12h 45m;1;9187;5806;55
Vistara;1;4;2019;20:20;20:20;2;4;24h;1;8452;5807;55
Vistara;21;5;2019;17:00;20:20;22;5;27h 20m;1;9345;5808;55
Jet Airways;1;5;2019;20:25;23:35;2;5;27h 10m;1;11467;5809;55
Vistara;9;5;2019;17:00;10:45;10;5;17h 45m;1;8452;5810;55
Jet Airways;15;5;2019;09:35;23:35;15;5;14h;1;14151;5811;55
Vistara;1;4;2019;17:00;10:45;2;4;17h 45m;1;9187;5812;55
Air India;1;4;2019;20:30;08:55;2;4;12h 25m;1;7893;5813;55
Jet Airways;12;6;2019;17:00;23:35;12;6;6h 35m;1;12692;5814;55
Vistara;1;5;2019;07:10;18:50;1;5;11h 40m;1;9345;5815;55
Jet Airways;21;5;2019;20:25;21:05;22;5;24h 40m;1;14151;5816;55
Vistara;12;5;2019;17:00;09:05;13;5;16h 5m;1;9922;5817;55
Vistara;15;5;2019;17:00;10:45;16;5;17h 45m;1;8452;5818;55
Vistara;24;3;2019;09:55;09:10;25;3;23h 15m;1;10842;5819;55
Jet Airways;6;6;2019;17:00;18:00;7;6;25h;1;10539;5820;55
Jet Airways;1;5;2019;20:25;23:35;2;5;27h 10m;1;9314;5821;55
Jet Airways;9;6;2019;20:25;23:35;10;6;27h 10m;1;12692;5822;55
Air India;24;3;2019;20:30;12:30;25;3;16h;1;12173;5823;55
Air India;15;5;2019;17:30;20:25;16;5;26h 55m;1;10203;5824;55
Jet Airways;9;5;2019;17:00;18:00;10;5;25h;1;7341;5825;55
Jet Airways;18;5;2019;09:35;14:25;19;5;28h 50m;1;13067;5826;55
Vistara;15;5;2019;07:10;18:50;15;5;11h 40m;1;9345;5827;55
Vistara;21;5;2019;07:10;18:50;21;5;11h 40m;1;9345;5828;55
Jet Airways;21;5;2019;20:25;19:10;22;5;22h 45m;1;13067;5829;55
Air Asia;9;6;2019;07:35;23:30;9;6;15h 55m;1;7870;5830;55
Vistara;12;6;2019;20:20;10:45;13;6;14h 25m;1;8452;5831;55
Jet Airways;9;5;2019;17:00;14:25;10;5;21h 25m;1;9314;5832;55
Jet Airways;6;6;2019;09:35;19:10;6;6;9h 35m;1;14151;5833;55
Jet Airways;12;5;2019;20:25;21:05;13;5;24h 40m;1;10703;5834;55
Jet Airways;6;5;2019;20:25;18:00;7;5;21h 35m;1;9314;5835;55
Vistara;1;5;2019;20:20;20:20;2;5;24h;1;8610;5836;55
Vistara;1;4;2019;20:20;18:50;2;4;22h 30m;1;7927;5837;55
Jet Airways;9;5;2019;17:00;18:00;10;5;25h;1;10624;5838;55
Jet Airways;6;6;2019;09:35;18:00;6;6;8h 25m;1;10539;5839;55
Jet Airways;1;5;2019;17:00;18:00;2;5;25h;1;9314;5840;55
Jet Airways;9;6;2019;09:35;21:05;9;6;11h 30m;1;13994;5841;55
Vistara;6;6;2019;17:00;18:50;7;6;25h 50m;1;8820;5842;55
Jet Airways;9;5;2019;20:25;10:55;10;5;14h 30m;1;10953;5843;55
Vistara;1;4;2019;17:00;20:20;2;4;27h 20m;1;9135;5844;55
Jet Airways;15;5;2019;09:35;21:05;15;5;11h 30m;1;10703;5845;55
Jet Airways;12;6;2019;09:35;09:45;13;6;24h 10m;1;12692;5846;55
Jet Airways;6;6;2019;17:00;10:55;7;6;17h 55m;1;10539;5847;55
Jet Airways;21;5;2019;20:25;18:00;22;5;21h 35m;1;14151;5848;55
Vistara;24;5;2019;20:20;20:20;25;5;24h;1;9345;5849;55
Jet Airways;18;5;2019;09:35;19:10;18;5;9h 35m;1;13067;5850;55
Jet Airways;9;5;2019;17:00;21:05;10;5;28h 5m;1;13067;5851;55
Air Asia;9;5;2019;07:35;23:30;9;5;15h 55m;1;5192;5852;55
Air India;24;5;2019;07:00;20:25;24;5;13h 25m;1;10413;5853;55
Jet Airways;18;5;2019;20:25;22:05;19;5;25h 40m;1;14151;5854;55
Jet Airways;12;5;2019;20:25;21:05;13;5;24h 40m;1;12121;5855;55
Vistara;12;5;2019;20:20;23:25;13;5;27h 5m;1;8085;5856;55
Air Asia;6;5;2019;07:35;19:25;6;5;11h 50m;1;5192;5857;55
Air India;6;6;2019;07:00;20:25;6;6;13h 25m;1;10203;5858;55
Vistara;12;6;2019;07:10;18:50;12;6;11h 40m;1;8610;5859;55
Jet Airways;6;5;2019;20:25;21:05;7;5;24h 40m;1;13067;5860;55
Vistara;24;3;2019;20:20;18:45;25;3;22h 25m;1;12102;5861;55
Jet Airways;1;5;2019;17:00;09:45;2;5;16h 45m;1;9314;5862;55
Jet Airways;1;5;2019;20:25;22:05;2;5;25h 40m;1;14151;5863;55
Jet Airways;15;5;2019;09:35;14:25;16;5;28h 50m;1;11467;5864;55
Air India;9;6;2019;17:30;20:25;10;6;26h 55m;1;10413;5865;55
Jet Airways;9;6;2019;09:35;19:10;9;6;9h 35m;1;13994;5866;55
Vistara;24;3;2019;17:00;09:10;25;3;16h 10m;1;13310;5867;55
Jet Airways;12;5;2019;20:25;19:10;13;5;22h 45m;1;13067;5868;55
Air Asia;24;3;2019;07:35;22:55;24;3;15h 20m;1;6785;5869;55
Vistara;21;5;2019;20:20;20:20;22;5;24h;1;9345;5870;55
Air Asia;9;6;2019;22:40;10:40;10;6;12h;1;11323;5871;55
Vistara;24;5;2019;07:10;20:20;24;5;13h 10m;1;9555;5872;55
Jet Airways;12;6;2019;20:25;09:45;13;6;13h 20m;1;10539;5873;55
Jet Airways;21;5;2019;09:35;23:35;21;5;14h;1;14151;5874;55
Vistara;24;3;2019;17:00;18:45;25;3;25h 45m;1;13100;5875;55
Jet Airways;9;5;2019;09:35;09:45;10;5;24h 10m;1;12121;5876;55
Vistara;12;6;2019;07:10;23:25;12;6;16h 15m;1;8610;5877;55
Jet Airways;21;5;2019;17:00;14:25;22;5;21h 25m;1;9314;5878;55
Jet Airways;15;5;2019;09:35;19:10;15;5;9h 35m;1;12384;5879;55
Vistara;1;5;2019;07:10;09:05;2;5;25h 55m;1;8452;5880;55
Vistara;6;6;2019;20:20;22:40;7;6;26h 20m;1;8662;5881;55
Jet Airways;6;6;2019;17:00;10:55;7;6;17h 55m;1;12692;5882;55
Jet Airways;15;5;2019;09:35;18:00;15;5;8h 25m;1;12384;5883;55
Air India;1;4;2019;10:00;05:25;2;4;19h 25m;2;12639;5884;56
Air India;24;5;2019;10:00;05:25;25;5;19h 25m;2;15422;5885;56
Air India;12;5;2019;10:00;05:25;13;5;19h 25m;2;14634;5886;56
Air India;6;5;2019;10:00;05:25;7;5;19h 25m;2;17049;5887;56
Air India;18;5;2019;10:00;05:25;19;5;19h 25m;2;14109;5888;56
Air India;9;6;2019;10:00;05:25;10;6;19h 25m;2;12744;5889;56
Air India;6;6;2019;07:00;05:25;7;6;22h 25m;2;12009;5890;56
Air India;12;6;2019;10:00;05:25;13;6;19h 25m;2;13532;5891;56
Air India;6;6;2019;10:00;05:25;7;6;19h 25m;2;13007;5892;56
Air India;6;6;2019;10:00;05:25;7;6;19h 25m;2;12009;5893;56
Air India;1;5;2019;10:00;05:25;2;5;19h 25m;2;13899;5894;56
Air India;1;5;2019;07:00;05:25;2;5;22h 25m;2;14424;5895;56
Air India;9;6;2019;07:00;05:25;10;6;22h 25m;2;12744;5896;56
Air India;24;5;2019;10:00;05:25;25;5;19h 25m;2;15107;5897;56
Air India;15;5;2019;07:00;05:25;16;5;22h 25m;2;14424;5898;56
Air India;21;5;2019;10:00;05:25;22;5;19h 25m;2;13899;5899;56
Air India;1;4;2019;07:00;05:25;2;4;22h 25m;2;12219;5900;56
Air India;1;4;2019;07:00;05:25;2;4;22h 25m;2;12849;5901;56
Air India;9;5;2019;10:00;05:25;10;5;19h 25m;2;14424;5902;56
Air India;9;6;2019;07:00;05:25;10;6;22h 25m;2;12534;5903;56
Air India;15;5;2019;10:00;05:25;16;5;19h 25m;2;14424;5904;56
Air India;24;5;2019;09:25;10:30;25;5;25h 5m;2;12797;5905;57
Air India;1;4;2019;09:25;10:30;2;4;25h 5m;2;12009;5906;57
Jet Airways;6;6;2019;06:30;07:25;7;6;24h 55m;2;10118;5907;58
Jet Airways;6;6;2019;06:30;20:50;6;6;14h 20m;2;10118;5908;58
Jet Airways;21;5;2019;06:30;07:25;22;5;24h 55m;2;10118;5909;58
Jet Airways;21;5;2019;06:30;20:50;21;5;14h 20m;2;10118;5910;58
Air India;1;4;2019;16:50;18:20;2;4;25h 30m;2;7893;5911;59
Air India;18;5;2019;09:25;18:20;18;5;8h 55m;2;8366;5912;59
Air India;15;5;2019;09:25;18:20;15;5;8h 55m;2;8366;5913;59
Air India;18;5;2019;09:25;17:20;19;5;31h 55m;2;13616;5914;59
Air India;1;5;2019;09:25;18:20;1;5;8h 55m;2;8366;5915;59
Air India;15;5;2019;09:25;17:20;16;5;31h 55m;2;13616;5916;59
Air India;24;3;2019;09:25;05:35;25;3;20h 10m;2;13349;5917;60
Air India;6;6;2019;16:50;05:35;7;6;12h 45m;2;11432;5918;60
Air India;18;5;2019;16:50;05:35;19;5;12h 45m;2;11642;5919;60
Air India;21;5;2019;09:25;05:35;22;5;20h 10m;2;11432;5920;60
Air India;12;5;2019;09:25;05:35;13;5;20h 10m;2;11642;5921;60
Air India;24;3;2019;09:25;05:35;25;3;20h 10m;2;11774;5922;60
Air India;21;5;2019;16:50;05:35;22;5;12h 45m;2;12324;5923;60
Air India;21;5;2019;09:25;05:35;22;5;20h 10m;2;11432;5924;60
Air India;9;6;2019;16:50;05:35;10;6;12h 45m;2;11642;5925;60
Air India;9;6;2019;09:25;05:35;10;6;20h 10m;2;11642;5926;60
Air India;12;5;2019;09:25;05:35;13;5;20h 10m;2;11432;5927;60
Air India;18;5;2019;16:50;05:35;19;5;12h 45m;2;11642;5928;60
Air India;21;5;2019;16:50;05:35;22;5;12h 45m;2;12324;5929;60
Air India;9;6;2019;09:25;05:35;10;6;20h 10m;2;11432;5930;60
Air India;9;5;2019;16:50;05:35;10;5;12h 45m;2;11432;5931;60
Air India;24;3;2019;09:25;05:35;25;3;20h 10m;2;12352;5932;60
Air India;9;6;2019;09:25;13:45;10;6;28h 20m;2;11542;5933;61
Air India;15;5;2019;09:25;13:45;16;5;28h 20m;2;15532;5934;61
Air India;12;6;2019;09:25;13:45;13;6;28h 20m;2;11542;5935;61
Air India;9;5;2019;09:25;13:45;10;5;28h 20m;2;11542;5936;61
Air India;6;5;2019;09:25;15:05;7;5;29h 40m;2;11542;5937;61
Air India;18;5;2019;09:25;13:45;19;5;28h 20m;2;13222;5938;61
Air India;24;5;2019;09:25;13:45;25;5;28h 20m;2;12592;5939;61
Air India;9;5;2019;16:50;13:45;10;5;20h 55m;2;12592;5940;61
Air India;9;5;2019;09:25;13:45;10;5;28h 20m;2;12592;5941;61
Air India;15;5;2019;16:50;13:45;16;5;20h 55m;2;15532;5942;61
Air India;12;5;2019;09:25;13:45;13;5;28h 20m;2;12592;5943;61
Air India;9;6;2019;09:25;01:20;10;6;15h 55m;2;11668;5944;61
Air India;1;5;2019;09:25;13:45;2;5;28h 20m;2;16372;5945;61
Air India;24;5;2019;16:50;13:45;25;5;20h 55m;2;12802;5946;61
Air India;21;5;2019;16:50;13:45;22;5;20h 55m;2;13484;5947;61
Air India;21;5;2019;09:25;13:45;22;5;28h 20m;2;11542;5948;61
Air India;24;3;2019;09:25;01:20;25;3;15h 55m;2;11853;5949;61
Air India;24;5;2019;09:25;01:20;25;5;15h 55m;2;12718;5950;61
Air India;24;5;2019;09:25;13:45;25;5;28h 20m;2;12802;5951;61
Air India;15;5;2019;09:25;13:45;16;5;28h 20m;2;14482;5952;61
Air India;9;6;2019;09:25;13:45;10;6;28h 20m;2;11752;5953;61
Air India;12;6;2019;16:50;13:45;13;6;20h 55m;2;11542;5954;61
Air India;6;5;2019;09:25;01:20;7;5;15h 55m;2;11458;5955;61
Air India;9;6;2019;16:50;13:45;10;6;20h 55m;2;11752;5956;61
Air India;6;5;2019;16:50;15:05;7;5;22h 15m;2;12434;5957;61
Air India;6;6;2019;09:25;01:20;7;6;15h 55m;2;11458;5958;61
Air India;18;5;2019;09:25;01:20;19;5;15h 55m;2;11668;5959;61
Air India;1;5;2019;09:25;13:45;2;5;28h 20m;2;15532;5960;61
Air India;1;5;2019;16:50;13:45;2;5;20h 55m;2;16372;5961;61
Air India;18;5;2019;16:50;13:45;19;5;20h 55m;2;13432;5962;61
Jet Airways;9;5;2019;21:10;09:20;10;5;12h 10m;1;9663;5963;62
Jet Airways;6;5;2019;18:55;08:15;7;5;13h 20m;1;7757;5964;62
Jet Airways;24;3;2019;19:45;12:00;25;3;16h 15m;1;14231;5965;62
Air India;6;6;2019;09:25;21:50;6;6;12h 25m;1;8366;5966;62
Jet Airways;9;6;2019;21:10;12:00;10;6;14h 50m;1;10844;5967;62
Jet Airways;6;5;2019;06:30;04:40;7;5;22h 10m;1;13941;5968;62
Jet Airways;1;4;2019;08:25;20:45;1;4;12h 20m;1;7064;5969;62
Jet Airways;15;5;2019;08:25;20:45;15;5;12h 20m;1;14781;5970;62
Jet Airways;9;6;2019;20:00;08:15;10;6;12h 15m;1;14939;5971;62
Jet Airways;6;5;2019;20:00;10:05;7;5;14h 5m;1;9663;5972;62
Jet Airways;12;6;2019;14:05;08:15;13;6;18h 10m;1;13044;5973;62
Jet Airways;6;5;2019;20:00;12:00;7;5;16h;1;14388;5974;62
GoAir;6;6;2019;23:30;07:45;7;6;8h 15m;1;6686;5975;62
Jet Airways;21;5;2019;20:00;23:35;22;5;27h 35m;1;10844;5976;62
Jet Airways;12;5;2019;08:25;20:45;12;5;12h 20m;1;14781;5977;62
Jet Airways;24;5;2019;20:00;08:15;25;5;12h 15m;1;8586;5978;62
Jet Airways;12;5;2019;16:30;18:15;13;5;25h 45m;1;10844;5979;62
Jet Airways;6;5;2019;21:10;09:20;7;5;12h 10m;1;9663;5980;62
Jet Airways;12;6;2019;16:30;10:05;13;6;17h 35m;1;13044;5981;62
